Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster
GO_Biological_Process_2021,regulation of acute inflammatory response (GO:0002673),2/20,0.0011307590059983,0.0293380993618218,0,0,46.138888888888886,313.0461870363529,GSTP1;OSMR,1
GO_Biological_Process_2021,peptide metabolic process (GO:0006518),3/83,0.0011735239744728,0.0293380993618218,0,0,15.85372340425532,106.97686877010656,GSTM3;CPM;GSTP1,1
GO_Biological_Process_2021,positive regulation of peptidase activity (GO:0010952),2/22,0.001370383663162,0.0328321085965896,0,0,41.520833333333336,273.7329252658829,CLDN4;CLDN3,1
GO_Biological_Process_2021,supramolecular fiber organization (GO:0097435),5/351,0.0017941549079361,0.0412655628825308,0,0,6.29543994861914,39.8074591656481,FKBP1A;MARCKS;TPM2;PLOD2;B2M,1
GO_Biological_Process_2021,positive regulation of response to wounding (GO:1903036),2/28,0.0022210873543451,0.049120201105709,0,0,31.92948717948718,195.08145262248803,CLDN4;CLDN3,1
GO_Biological_Process_2021,regulation of cellular senescence (GO:2000772),2/31,0.0027192556482504,0.0555051547491207,0,0,28.62212643678161,169.08226656127547,CDKN2A;B2M,1
GO_Biological_Process_2021,regulation of cell population proliferation (GO:0042127),7/764,0.0027580135087266,0.0555051547491207,0,0,4.127400079874659,24.32377823939587,CLDN3;CDKN2A;OSMR;CXCL5;HOXC10;S100A11;HSPA1A,1
GO_Biological_Process_2021,sulfur compound biosynthetic process (GO:0044272),3/113,0.0028374324702645,0.0555051547491207,0,0,11.512572533849127,67.51957659481218,GSTM3;GSTP1;MGST1,1
GO_Biological_Process_2021,regulation of cell morphogenesis (GO:0022604),2/32,0.0028959211173454,0.0555051547491207,0,0,27.666666666666668,161.69650653172428,CLDN4;CLDN3,1
GO_Biological_Process_2021,regulation of protein binding (GO:0043393),3/118,0.0032065354536986,0.0594760608347339,0,0,11.009250693802036,63.22132915202483,FKBP1A;CTSZ;B2M,1
GO_Biological_Process_2021,positive regulation of wound healing (GO:0090303),2/40,0.0044964248068071,0.0807951332473159,0,0,21.83333333333333,117.99765363023796,CLDN4;CLDN3,1
GO_Biological_Process_2021,glutathione metabolic process (GO:0006749),2/43,0.0051806911627924,0.0902696187456252,0,0,20.23272357723577,106.48111760263689,GSTM3;GSTP1,1
GO_Biological_Process_2021,positive regulation of response to stimulus (GO:0048584),2/46,0.0059097422436154,0.0984303130638009,0,0,18.85037878787879,96.72417883948356,CDKN2A;B2M,1
GO_Biological_Process_2021,negative regulation of cold-induced thermogenesis (GO:0120163),2/47,0.0061625935135597,0.0984303130638009,0,0,18.43055555555556,93.79784429037068,ALDH1A1;HOXC10,1
GO_Biological_Process_2021,regulation of wound healing (GO:0061041),2/47,0.0061625935135597,0.0984303130638009,0,0,18.43055555555556,93.79784429037068,CLDN4;CLDN3,1
GO_Biological_Process_2021,organonitrogen compound biosynthetic process (GO:1901566),3/158,0.0072257561149995,0.1122921558412092,0,0,8.151681537405628,40.18863284587075,GSTM3;GSTP1;MGST1,1
GO_Biological_Process_2021,bicellular tight junction assembly (GO:0070830),2/53,0.0077812124839393,0.1136935624051691,0,0,16.25735294117647,78.94640668269977,CLDN4;CLDN3,1
GO_Biological_Process_2021,tight junction assembly (GO:0120192),2/56,0.0086546685435214,0.1136935624051691,0,0,15.351851851851851,72.91602120992282,CLDN4;CLDN3,1
GO_Biological_Process_2021,regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),2/58,0.0092602829393189,0.1136935624051691,0,0,14.802083333333334,69.30366021141536,GSTP1;HSPA1A,1
GO_Biological_Process_2021,cellular iron ion homeostasis (GO:0006879),2/58,0.0092602829393189,0.1136935624051691,0,0,14.802083333333334,69.30366021141536,SLC40A1;FTL,1
GO_Biological_Process_2021,positive regulation of protein binding (GO:0032092),2/58,0.0092602829393189,0.1136935624051691,0,0,14.802083333333334,69.30366021141536,FKBP1A;B2M,1
GO_Biological_Process_2021,apical junction assembly (GO:0043297),2/60,0.0098843204040546,0.1136935624051691,0,0,14.290229885057473,65.97521300057967,CLDN4;CLDN3,1
GO_Biological_Process_2021,amyloid fibril formation (GO:1990000),2/63,0.0108545013893802,0.1136935624051691,0,0,13.585382513661202,61.44906812714711,FKBP1A;B2M,1
GO_Biological_Process_2021,endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888),3/185,0.0110980112028504,0.1136935624051691,0,0,6.932896890343699,31.20489512099179,LMAN1;SERPINA1;CTSZ,1
GO_Biological_Process_2021,regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),2/64,0.0111869000374274,0.1136935624051691,0,0,13.365591397849462,60.051760195429935,CDKN2A;SUB1,1
GO_Biological_Process_2021,negative regulation of calcium ion transport into cytosol (GO:0010523),1/5,0.0124387771927725,0.1136935624051691,0,0,101.76530612244898,446.4379351400606,FKBP1A,1
GO_Biological_Process_2021,positive regulation of bicellular tight junction assembly (GO:1903348),1/5,0.0124387771927725,0.1136935624051691,0,0,101.76530612244898,446.4379351400606,CLDN3,1
GO_Biological_Process_2021,fructose catabolic process (GO:0006001),1/5,0.0124387771927725,0.1136935624051691,0,0,101.76530612244898,446.4379351400606,ALDH1A1,1
GO_Biological_Process_2021,fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate (GO:0061624),1/5,0.0124387771927725,0.1136935624051691,0,0,101.76530612244898,446.4379351400606,ALDH1A1,1
GO_Biological_Process_2021,gamma-aminobutyric acid metabolic process (GO:0009448),1/5,0.0124387771927725,0.1136935624051691,0,0,101.76530612244898,446.4379351400606,ALDH1A1,1
GO_Biological_Process_2021,glutathione transport (GO:0034635),1/5,0.0124387771927725,0.1136935624051691,0,0,101.76530612244898,446.4379351400606,MGST1,1
GO_Biological_Process_2021,negative regulation of plasminogen activation (GO:0010757),1/5,0.0124387771927725,0.1136935624051691,0,0,101.76530612244898,446.4379351400606,CTSZ,1
GO_Biological_Process_2021,intracellular sequestering of iron ion (GO:0006880),1/5,0.0124387771927725,0.1136935624051691,0,0,101.76530612244898,446.4379351400606,FTL,1
GO_Biological_Process_2021,positive regulation of nucleotide-binding oligomerization domain containing signaling pathway (GO:0070426),1/5,0.0124387771927725,0.1136935624051691,0,0,101.76530612244898,446.4379351400606,HSPA1A,1
GO_Biological_Process_2021,cellular response to nicotine (GO:0071316),1/5,0.0124387771927725,0.1136935624051691,0,0,101.76530612244898,446.4379351400606,B2M,1
GO_Biological_Process_2021,interferon-gamma-mediated signaling pathway (GO:0060333),2/68,0.0125608922452035,0.1136935624051691,0,0,12.553030303030305,54.94671101969335,B2M;HLA-DQA2,1
GO_Biological_Process_2021,negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),2/68,0.0125608922452035,0.1136935624051691,0,0,12.553030303030305,54.94671101969335,FKBP1A;HSPA1A,1
GO_Biological_Process_2021,negative regulation of cellular process (GO:0048523),5/566,0.0132523203067285,0.1136935624051691,0,0,3.8401663695781343,16.603276590283425,CLDN3;CDKN2A;AGR3;S100A11;HSPA1A,1
GO_Biological_Process_2021,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",2/73,0.0143765335552059,0.1136935624051691,0,0,11.666079812206572,49.48935398933624,PSMB3;B2M,1
GO_Biological_Process_2021,negative regulation of protein binding (GO:0032091),2/74,0.0147525184670075,0.1136935624051691,0,0,11.50347222222222,48.50256694786101,CTSZ;B2M,1
GO_Biological_Process_2021,negative regulation of establishment of protein localization to mitochondrion (GO:1903748),1/6,0.0149082847993736,0.1136935624051691,0,0,81.40816326530613,342.3895623444841,LMAN1,1
GO_Biological_Process_2021,heat acclimation (GO:0010286),1/6,0.0149082847993736,0.1136935624051691,0,0,81.40816326530613,342.3895623444841,HSPA1A,1
GO_Biological_Process_2021,cellular heat acclimation (GO:0070370),1/6,0.0149082847993736,0.1136935624051691,0,0,81.40816326530613,342.3895623444841,HSPA1A,1
GO_Biological_Process_2021,cellular response to iron ion (GO:0071281),1/6,0.0149082847993736,0.1136935624051691,0,0,81.40816326530613,342.3895623444841,B2M,1
GO_Biological_Process_2021,positive regulation of receptor binding (GO:1900122),1/6,0.0149082847993736,0.1136935624051691,0,0,81.40816326530613,342.3895623444841,B2M,1
GO_Biological_Process_2021,regulation of macrophage apoptotic process (GO:2000109),1/6,0.0149082847993736,0.1136935624051691,0,0,81.40816326530613,342.3895623444841,CDKN2A,1
GO_Biological_Process_2021,regulation of neutrophil extravasation (GO:2000389),1/6,0.0149082847993736,0.1136935624051691,0,0,81.40816326530613,342.3895623444841,OLFM4,1
GO_Biological_Process_2021,regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway (GO:0070432),1/6,0.0149082847993736,0.1136935624051691,0,0,81.40816326530613,342.3895623444841,HSPA1A,1
GO_Biological_Process_2021,negative regulation of apoptotic signaling pathway (GO:2001234),2/78,0.0162985561731684,0.1136935624051691,0,0,10.895833333333334,44.85464558420347,GSTP1;HSPA1A,1
GO_Biological_Process_2021,antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),2/78,0.0162985561731684,0.1136935624051691,0,0,10.895833333333334,44.85464558420347,PSMB3;B2M,1
GO_Biological_Process_2021,negative regulation of protein serine/threonine kinase activity (GO:0071901),2/78,0.0162985561731684,0.1136935624051691,0,0,10.895833333333334,44.85464558420347,CDKN2A;GSTP1,1
GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),2/80,0.0170965192165363,0.1136935624051691,0,0,10.615384615384617,43.19273030214829,GSTP1;HSPA1A,1
GO_Biological_Process_2021,adenylate cyclase-activating dopamine receptor signaling pathway (GO:0007191),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,GNAS,1
GO_Biological_Process_2021,amino sugar catabolic process (GO:0046348),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,ALDH1A1,1
GO_Biological_Process_2021,glyceraldehyde-3-phosphate metabolic process (GO:0019682),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,ALDH1A1,1
GO_Biological_Process_2021,heart trabecula formation (GO:0060347),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,FKBP1A,1
GO_Biological_Process_2021,response to host defenses (GO:0052200),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,B2M,1
GO_Biological_Process_2021,negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,HSPA1A,1
GO_Biological_Process_2021,cellular amino acid biosynthetic process (GO:0008652),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,ALDH1A1,1
GO_Biological_Process_2021,positive regulation of microtubule nucleation (GO:0090063),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,HSPA1A,1
GO_Biological_Process_2021,SMAD protein complex assembly (GO:0007183),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,FKBP1A,1
GO_Biological_Process_2021,negative regulation of stress-activated protein kinase signaling cascade (GO:0070303),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,GSTP1,1
GO_Biological_Process_2021,regulation of necrotic cell death (GO:0010939),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,OLFM4,1
GO_Biological_Process_2021,modulation by symbiont of host defense response (GO:0052031),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,B2M,1
GO_Biological_Process_2021,xenobiotic catabolic process (GO:0042178),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,GSTM3,1
GO_Biological_Process_2021,negative regulation of acute inflammatory response (GO:0002674),1/7,0.0173717414502839,0.1136935624051691,0,0,67.83673469387755,274.9362107684438,GSTP1,1
GO_Biological_Process_2021,cellular response to lipid (GO:0071396),3/219,0.0174000582463563,0.1136935624051691,0,0,5.831560283687943,23.62529360714745,GSTP1;MGST1;CXCL5,1
GO_Biological_Process_2021,cytokine-mediated signaling pathway (GO:0019221),5/621,0.0190565584570887,0.1184240564922324,0,0,3.487373737373737,13.811199519498388,PSMB3;OSMR;B2M;HLA-DQA2;CXCL5,1
GO_Biological_Process_2021,positive regulation of apoptotic cell clearance (GO:2000427),1/8,0.0198291614511851,0.1184240564922324,0,0,58.142857142857146,227.9549801512961,C2,1
GO_Biological_Process_2021,antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885),1/8,0.0198291614511851,0.1184240564922324,0,0,58.142857142857146,227.9549801512961,B2M,1
GO_Biological_Process_2021,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)",1/8,0.0198291614511851,0.1184240564922324,0,0,58.142857142857146,227.9549801512961,B2M,1
GO_Biological_Process_2021,aspartate family amino acid biosynthetic process (GO:0009067),1/8,0.0198291614511851,0.1184240564922324,0,0,58.142857142857146,227.9549801512961,PLOD2,1
GO_Biological_Process_2021,regulation of apoptotic cell clearance (GO:2000425),1/8,0.0198291614511851,0.1184240564922324,0,0,58.142857142857146,227.9549801512961,C2,1
GO_Biological_Process_2021,positive regulation of myeloid cell apoptotic process (GO:0033034),1/8,0.0198291614511851,0.1184240564922324,0,0,58.142857142857146,227.9549801512961,CDKN2A,1
GO_Biological_Process_2021,peptidyl-lysine hydroxylation (GO:0017185),1/8,0.0198291614511851,0.1184240564922324,0,0,58.142857142857146,227.9549801512961,PLOD2,1
GO_Biological_Process_2021,regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618),2/87,0.0200173181098975,0.1184240564922324,0,0,9.737745098039216,38.08585452607372,PSMB3;HSPA1A,1
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),4/417,0.0201835783238935,0.1184240564922324,0,0,4.1134856300663225,16.054465310043568,SERPINA1;VWA1;PLOD2;RPL19,1
GO_Biological_Process_2021,positive regulation of binding (GO:0051099),2/90,0.0213286953840061,0.1197319765992515,0,0,9.40435606060606,36.18515879365064,FKBP1A;B2M,1
GO_Biological_Process_2021,negative regulation of mitotic cell cycle phase transition (GO:1901991),2/92,0.0222223839756269,0.1197319765992515,0,0,9.194444444444445,35.00007985571613,CDKN2A;PSMB3,1
GO_Biological_Process_2021,regulation of smooth muscle cell apoptotic process (GO:0034391),1/9,0.0222805591236868,0.1197319765992515,0,0,50.87244897959184,193.52086993316271,CDKN2A,1
GO_Biological_Process_2021,negative regulation of leukocyte proliferation (GO:0070664),1/9,0.0222805591236868,0.1197319765992515,0,0,50.87244897959184,193.52086993316271,GSTP1,1
GO_Biological_Process_2021,hepoxilin biosynthetic process (GO:0051122),1/9,0.0222805591236868,0.1197319765992515,0,0,50.87244897959184,193.52086993316271,GSTP1,1
GO_Biological_Process_2021,hepoxilin metabolic process (GO:0051121),1/9,0.0222805591236868,0.1197319765992515,0,0,50.87244897959184,193.52086993316271,GSTP1,1
GO_Biological_Process_2021,regulation of cellular extravasation (GO:0002691),1/9,0.0222805591236868,0.1197319765992515,0,0,50.87244897959184,193.52086993316271,OLFM4,1
GO_Biological_Process_2021,positive regulation of smooth muscle cell apoptotic process (GO:0034393),1/9,0.0222805591236868,0.1197319765992515,0,0,50.87244897959184,193.52086993316271,CDKN2A,1
GO_Biological_Process_2021,positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265),1/9,0.0222805591236868,0.1197319765992515,0,0,50.87244897959184,193.52086993316271,HSPA1A,1
GO_Biological_Process_2021,negative regulation of cell death (GO:0060548),2/94,0.0231314233527167,0.1215164151275502,0,0,8.993659420289855,33.87518721331595,AGR3;HSPA1A,1
GO_Biological_Process_2021,cellular transition metal ion homeostasis (GO:0046916),2/96,0.0240556444712905,0.1215164151275502,0,0,8.801418439716311,32.80628046281635,SLC40A1;FTL,1
GO_Biological_Process_2021,regulation of receptor binding (GO:1900120),1/10,0.024725948817258,0.1215164151275502,0,0,45.21768707482993,167.3010120823387,B2M,1
GO_Biological_Process_2021,negative regulation of inclusion body assembly (GO:0090084),1/10,0.024725948817258,0.1215164151275502,0,0,45.21768707482993,167.3010120823387,HSPA1A,1
GO_Biological_Process_2021,negative regulation of receptor binding (GO:1900121),1/10,0.024725948817258,0.1215164151275502,0,0,45.21768707482993,167.3010120823387,B2M,1
GO_Biological_Process_2021,iron ion transmembrane transport (GO:0034755),1/10,0.024725948817258,0.1215164151275502,0,0,45.21768707482993,167.3010120823387,SLC40A1,1
GO_Biological_Process_2021,negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201),1/10,0.024725948817258,0.1215164151275502,0,0,45.21768707482993,167.3010120823387,HSPA1A,1
GO_Biological_Process_2021,regulation of microtubule nucleation (GO:0010968),1/10,0.024725948817258,0.1215164151275502,0,0,45.21768707482993,167.3010120823387,HSPA1A,1
GO_Biological_Process_2021,regulation of neutrophil migration (GO:1902622),1/10,0.024725948817258,0.1215164151275502,0,0,45.21768707482993,167.3010120823387,OLFM4,1
GO_Biological_Process_2021,modulation by symbiont of host process (GO:0044003),1/10,0.024725948817258,0.1215164151275502,0,0,45.21768707482993,167.3010120823387,B2M,1
GO_Biological_Process_2021,regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),2/100,0.025948961945953,0.1235545500676043,0,0,8.44047619047619,30.82144266223132,FKBP1A;HSPA1A,1
GO_Biological_Process_2021,cellular response to chemical stress (GO:0062197),2/101,0.0264315192050235,0.1235545500676043,0,0,8.35479797979798,30.35463590957481,GSTP1;HSPA1A,1
GO_Biological_Process_2021,negative regulation of calcium ion transmembrane transport (GO:1903170),1/11,0.0271653448579923,0.1235545500676043,0,0,40.69387755102041,146.73452100035948,FKBP1A,1
GO_Biological_Process_2021,regulation of stress-activated protein kinase signaling cascade (GO:0070302),1/11,0.0271653448579923,0.1235545500676043,0,0,40.69387755102041,146.73452100035948,GSTP1,1
GO_Biological_Process_2021,regulation of biosynthetic process (GO:0009889),1/11,0.0271653448579923,0.1235545500676043,0,0,40.69387755102041,146.73452100035948,GSTP1,1
GO_Biological_Process_2021,positive regulation of leukocyte apoptotic process (GO:2000108),1/11,0.0271653448579923,0.1235545500676043,0,0,40.69387755102041,146.73452100035948,CDKN2A,1
GO_Biological_Process_2021,regulation of inclusion body assembly (GO:0090083),1/11,0.0271653448579923,0.1235545500676043,0,0,40.69387755102041,146.73452100035948,HSPA1A,1
GO_Biological_Process_2021,regulation of monocyte chemotactic protein-1 production (GO:0071637),1/11,0.0271653448579923,0.1235545500676043,0,0,40.69387755102041,146.73452100035948,GSTP1,1
GO_Biological_Process_2021,protein-containing complex assembly (GO:0065003),3/267,0.0290942849381526,0.1235545500676043,0,0,4.759671179883946,16.83597323857966,LMAN1;SERPINA1;CTSZ,1
GO_Biological_Process_2021,ethanol oxidation (GO:0006069),1/12,0.029598761568907,0.1235545500676043,0,0,36.99257884972171,130.2147194065139,ALDH1A1,1
GO_Biological_Process_2021,angiotensin maturation (GO:0002003),1/12,0.029598761568907,0.1235545500676043,0,0,36.99257884972171,130.2147194065139,CTSZ,1
GO_Biological_Process_2021,regulation of amyloid precursor protein catabolic process (GO:1902991),1/12,0.029598761568907,0.1235545500676043,0,0,36.99257884972171,130.2147194065139,FKBP1A,1
GO_Biological_Process_2021,regulation of angiotensin levels in blood (GO:0002002),1/12,0.029598761568907,0.1235545500676043,0,0,36.99257884972171,130.2147194065139,CTSZ,1
GO_Biological_Process_2021,replicative senescence (GO:0090399),1/12,0.029598761568907,0.1235545500676043,0,0,36.99257884972171,130.2147194065139,CDKN2A,1
GO_Biological_Process_2021,negative regulation of JUN kinase activity (GO:0043508),1/12,0.029598761568907,0.1235545500676043,0,0,36.99257884972171,130.2147194065139,GSTP1,1
GO_Biological_Process_2021,negative regulation of release of sequestered calcium ion into cytosol (GO:0051280),1/12,0.029598761568907,0.1235545500676043,0,0,36.99257884972171,130.2147194065139,FKBP1A,1
GO_Biological_Process_2021,negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315),1/12,0.029598761568907,0.1235545500676043,0,0,36.99257884972171,130.2147194065139,FKBP1A,1
GO_Biological_Process_2021,macrophage chemotaxis (GO:0048246),1/12,0.029598761568907,0.1235545500676043,0,0,36.99257884972171,130.2147194065139,CXCL17,1
GO_Biological_Process_2021,early endosome to Golgi transport (GO:0034498),1/12,0.029598761568907,0.1235545500676043,0,0,36.99257884972171,130.2147194065139,LMAN1,1
GO_Biological_Process_2021,regulation of plasminogen activation (GO:0010755),1/12,0.029598761568907,0.1235545500676043,0,0,36.99257884972171,130.2147194065139,CTSZ,1
GO_Biological_Process_2021,positive regulation of cell migration (GO:0030335),3/269,0.029653092016225,0.1235545500676043,0,0,4.723404255319149,16.617828303773123,CLDN4;CLDN3;S100A11,1
GO_Biological_Process_2021,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),2/108,0.029910476921657,0.1237303901435453,0,0,7.800314465408805,27.37556602865933,FKBP1A;HSPA1A,1
GO_Biological_Process_2021,regulation of protein ubiquitination (GO:0031396),2/109,0.0304216645881743,0.1249461224157161,0,0,7.72702492211838,26.98740935600948,FKBP1A;HSPA1A,1
GO_Biological_Process_2021,negative regulation of macromolecule biosynthetic process (GO:0010558),1/13,0.032026213248763,0.1284629405534765,0,0,33.90816326530612,116.6847899929619,GSTP1,1
GO_Biological_Process_2021,response to iron ion (GO:0010039),1/13,0.032026213248763,0.1284629405534765,0,0,33.90816326530612,116.6847899929619,B2M,1
GO_Biological_Process_2021,cellular component maintenance (GO:0043954),1/13,0.032026213248763,0.1284629405534765,0,0,33.90816326530612,116.6847899929619,CLDN3,1
GO_Biological_Process_2021,positive regulation of cellular component organization (GO:0051130),2/114,0.0330295301793541,0.1284629405534765,0,0,7.380208333333333,25.169117576656426,LMAN1;CLDN3,1
GO_Biological_Process_2021,cellular response to molecule of bacterial origin (GO:0071219),2/115,0.033561350657856,0.1284629405534765,0,0,7.31452802359882,24.82828874550635,GSTP1;CXCL5,1
GO_Biological_Process_2021,antigen processing and presentation of endogenous peptide antigen (GO:0002483),1/14,0.0344477141698711,0.1284629405534765,0,0,31.298273155416013,105.4223689491126,B2M,1
GO_Biological_Process_2021,renal absorption (GO:0070293),1/14,0.0344477141698711,0.1284629405534765,0,0,31.298273155416013,105.4223689491126,CLDN4,1
GO_Biological_Process_2021,cell junction maintenance (GO:0034331),1/14,0.0344477141698711,0.1284629405534765,0,0,31.298273155416013,105.4223689491126,CLDN3,1
GO_Biological_Process_2021,positive regulation of macrophage chemotaxis (GO:0010759),1/14,0.0344477141698711,0.1284629405534765,0,0,31.298273155416013,105.4223689491126,CXCL17,1
GO_Biological_Process_2021,positive regulation of SMAD protein signal transduction (GO:0060391),1/14,0.0344477141698711,0.1284629405534765,0,0,31.298273155416013,105.4223689491126,RBPMS,1
GO_Biological_Process_2021,positive regulation of superoxide anion generation (GO:0032930),1/14,0.0344477141698711,0.1284629405534765,0,0,31.298273155416013,105.4223689491126,GSTP1,1
GO_Biological_Process_2021,regulation of nitric-oxide synthase biosynthetic process (GO:0051769),1/14,0.0344477141698711,0.1284629405534765,0,0,31.298273155416013,105.4223689491126,GSTP1,1
GO_Biological_Process_2021,proteolysis (GO:0006508),3/287,0.0349383450324741,0.1284629405534765,0,0,4.419988013185496,14.82539270309656,CPM;CTSZ;WFDC2,1
GO_Biological_Process_2021,negative regulation of response to external stimulus (GO:0032102),2/118,0.0351769550093681,0.1284629405534765,0,0,7.124281609195402,23.8475644827565,CLDN3;CXCL17,1
GO_Biological_Process_2021,cellular response to lipopolysaccharide (GO:0071222),2/120,0.0362706169091182,0.1284629405534765,0,0,7.002824858757062,23.22660056193845,GSTP1;CXCL5,1
GO_Biological_Process_2021,cellular response to interferon-gamma (GO:0071346),2/121,0.0368223679095263,0.1284629405534765,0,0,6.943627450980392,22.92542614889691,B2M;HLA-DQA2,1
GO_Biological_Process_2021,positive regulation of acute inflammatory response (GO:0002675),1/15,0.0368632785936063,0.1284629405534765,0,0,29.06122448979592,95.91771596133704,OSMR,1
GO_Biological_Process_2021,aflatoxin metabolic process (GO:0046222),1/15,0.0368632785936063,0.1284629405534765,0,0,29.06122448979592,95.91771596133704,MGST1,1
GO_Biological_Process_2021,regulation of superoxide anion generation (GO:0032928),1/15,0.0368632785936063,0.1284629405534765,0,0,29.06122448979592,95.91771596133704,GSTP1,1
GO_Biological_Process_2021,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236),1/15,0.0368632785936063,0.1284629405534765,0,0,29.06122448979592,95.91771596133704,HSPA1A,1
GO_Biological_Process_2021,negative regulation of protein processing (GO:0010955),1/15,0.0368632785936063,0.1284629405534765,0,0,29.06122448979592,95.91771596133704,CTSZ,1
GO_Biological_Process_2021,macrophage migration (GO:1905517),1/15,0.0368632785936063,0.1284629405534765,0,0,29.06122448979592,95.91771596133704,CXCL17,1
GO_Biological_Process_2021,organic heteropentacyclic compound metabolic process (GO:1901376),1/15,0.0368632785936063,0.1284629405534765,0,0,29.06122448979592,95.91771596133704,MGST1,1
GO_Biological_Process_2021,mycotoxin metabolic process (GO:0043385),1/15,0.0368632785936063,0.1284629405534765,0,0,29.06122448979592,95.91771596133704,MGST1,1
GO_Biological_Process_2021,protein hydroxylation (GO:0018126),1/15,0.0368632785936063,0.1284629405534765,0,0,29.06122448979592,95.91771596133704,PLOD2,1
GO_Biological_Process_2021,regulation of mRNA catabolic process (GO:0061013),2/122,0.0373773734873947,0.1294698178027226,0,0,6.885416666666667,22.63022834568748,PSMB3;HSPA1A,1
GO_Biological_Process_2021,regulation of anatomical structure morphogenesis (GO:0022603),2/123,0.0379356146383277,0.130616637227775,0,0,6.828168044077135,22.34084340876857,CLDN4;CLDN3,1
GO_Biological_Process_2021,cellular response to oxidative stress (GO:0034599),2/125,0.0390617280151273,0.1317167542842434,0,0,6.716463414634147,21.77888563484535,GSTP1;HSPA1A,1
GO_Biological_Process_2021,platelet degranulation (GO:0002576),2/125,0.0390617280151273,0.1317167542842434,0,0,6.716463414634147,21.77888563484535,SERPINA1;SELENOP,1
GO_Biological_Process_2021,negative regulation of DNA replication (GO:0008156),1/16,0.0392729207344652,0.1317167542842434,0,0,27.12244897959184,87.80133530116419,S100A11,1
GO_Biological_Process_2021,regulation of activin receptor signaling pathway (GO:0032925),1/16,0.0392729207344652,0.1317167542842434,0,0,27.12244897959184,87.80133530116419,FKBP1A,1
GO_Biological_Process_2021,negative regulation of cell growth (GO:0030308),2/126,0.0396295625933463,0.1317167542842434,0,0,6.661962365591398,21.50601306379386,CDKN2A;HSPA1A,1
GO_Biological_Process_2021,negative regulation of growth (GO:0045926),2/126,0.0396295625933463,0.1317167542842434,0,0,6.661962365591398,21.50601306379386,CDKN2A;HSPA1A,1
GO_Biological_Process_2021,epithelial cell morphogenesis (GO:0003382),1/17,0.0416766547912334,0.1353902627398827,0,0,25.426020408163264,80.79916728086499,CLDN3,1
GO_Biological_Process_2021,negative regulation of chemokine production (GO:0032682),1/17,0.0416766547912334,0.1353902627398827,0,0,25.426020408163264,80.79916728086499,GSTP1,1
GO_Biological_Process_2021,positive regulation of smooth muscle cell migration (GO:0014911),1/17,0.0416766547912334,0.1353902627398827,0,0,25.426020408163264,80.79916728086499,S100A11,1
GO_Biological_Process_2021,modified amino acid transport (GO:0072337),1/17,0.0416766547912334,0.1353902627398827,0,0,25.426020408163264,80.79916728086499,MGST1,1
GO_Biological_Process_2021,negative regulation of biosynthetic process (GO:0009890),1/18,0.0440744949316926,0.1391573530977348,0,0,23.92917166866747,74.70385911458476,GSTP1,1
